Ch1,Cluster_1,droplet
4550.646,1,1472
679.1824,0,1473
5042.67773,1,1474
4801.91943,1,1475
4584.3916,1,1476
4633.363,1,1477
652.041565,0,1478
696.339661,0,1479
594.742554,0,1480
665.390869,0,1481
620.8365,0,1482
629.0453,0,1483
4924.62646,1,1484
660.6774,0,1485
704.2344,0,1486
4506.82764,1,1487
555.4887,0,1488
4608.918,1,1489
4788.56055,1,1490
650.3137,0,1491
636.01355,0,1492
4277.289,1,1493
626.806458,0,1494
4677.308,1,1495
722.8931,0,1496
701.722168,0,1497
4700.12842,1,1498
4625.55469,1,1499
4437.819,1,1500
712.6849,0,1501
639.666443,0,1502
611.548157,0,1503
4922.04932,1,1504
4616.904,1,1505
688.348938,0,1506
4643.916,1,1507
4698.80127,1,1508
713.9232,0,1509
644.6642,0,1510
598.548,0,1511
4801.43457,1,1512
4226.99072,1,1513
605.693848,0,1514
606.1407,0,1515
630.562561,0,1516
4771.0415,1,1517
656.403931,0,1518
617.382751,0,1519
603.670166,0,1520
624.565857,0,1521
4646.62158,1,1522
688.4246,0,1523
4888.55,1,1524
4707.969,1,1525
629.1689,0,1526
4432.20654,1,1527
719.1805,0,1528
4904.70752,1,1529
695.8006,0,1530
618.095,0,1531
703.1938,0,1532
2554.84619,1,1533
669.1015,0,1534
4872.08252,1,1535
666.799561,0,1536
4487.369,1,1537
737.4217,0,1538
544.173645,0,1539
764.7092,0,1540
4926.446,1,1541
4801.589,1,1542
691.7028,0,1543
4351.341,1,1544
628.0451,0,1545
686.0895,0,1546
602.737854,0,1547
4714.96533,1,1548
4596.781,1,1549
4786.51563,1,1550
595.261536,0,1551
4560.29639,1,1552
4787.21875,1,1553
631.3425,0,1554
4910.683,1,1555
574.0802,0,1556
722.750549,0,1557
591.110352,0,1558
540.935364,0,1559
600.4191,0,1560
4785.322,1,1561
4575.947,1,1562
614.4267,0,1563
4850.01855,1,1564
4794.778,1,1565
4954.52832,1,1566
764.795837,0,1567
4755.1665,1,1568
681.6993,0,1569
751.7726,0,1570
4914.57959,1,1571
4995.926,1,1572
622.9337,0,1573
527.645142,0,1574
688.1743,0,1575
681.6719,0,1576
635.9012,0,1577
631.6225,0,1578
687.8283,0,1579
4649.0127,1,1580
646.6209,0,1581
677.5183,0,1582
5185.845,1,1583
574.1577,0,1584
735.096252,0,1585
658.3538,0,1586
730.806763,0,1587
4726.593,1,1588
676.8663,0,1589
569.322937,0,1590
675.476746,0,1591
667.226563,0,1592
709.40625,0,1593
657.7648,0,1594
682.2604,0,1595
685.7473,0,1596
4113.40869,1,1597
690.5689,0,1598
662.7881,0,1599
669.97876,0,1600
4618.79639,1,1601
661.6226,0,1602
545.620056,0,1603
660.8611,0,1604
648.7053,0,1605
3971.313,1,1606
4990.487,1,1607
674.847,0,1608
678.047668,0,1609
4661.16553,1,1610
4775.21826,1,1611
694.5501,0,1612
693.5356,0,1613
3527.225,1,1614
673.497742,0,1615
4866.72852,1,1616
585.9558,0,1617
4741.587,1,1618
4943.00732,1,1619
618.5947,0,1620
4185.53271,1,1621
668.4727,0,1622
4756.24072,1,1623
738.230164,0,1624
630.9558,0,1625
4490.512,1,1626
4403.804,1,1627
4792.224,1,1628
4453.171,1,1629
4668.07031,1,1630
573.187,0,1631
4586.28271,1,1632
649.837341,0,1633
4549.54,1,1634
681.685364,0,1635
647.128845,0,1636
600.9295,0,1637
4821.135,1,1638
675.7216,0,1639
745.9946,0,1640
591.9249,0,1641
608.3841,0,1642
615.7587,0,1643
4534.51563,1,1644
550.889648,0,1645
4689.736,1,1646
702.1231,0,1647
666.2485,0,1648
656.0019,0,1649
661.979736,0,1650
4183.305,1,1651
4577.94141,1,1652
3111.921,1,1653
4762.197,1,1654
692.2344,0,1655
596.0505,0,1656
707.294739,0,1657
685.4343,0,1658
636.2448,0,1659
672.9547,0,1660
668.1,0,1661
4668.03027,1,1662
4556.621,1,1663
625.626343,0,1664
4850.94,1,1665
708.1234,0,1666
4787.767,1,1667
654.664246,0,1668
4571.85547,1,1669
4562.873,1,1670
544.7079,0,1671
705.967834,0,1672
637.7491,0,1673
585.610168,0,1674
4700.684,1,1675
729.414856,0,1676
578.047852,0,1677
696.299438,0,1678
717.0935,0,1679
647.8609,0,1680
670.135437,0,1681
4596.15039,1,1682
649.4646,0,1683
649.7485,0,1684
682.061157,0,1685
727.8076,0,1686
4603.98633,1,1687
4605.89258,1,1688
5151.434,1,1689
671.2562,0,1690
4773.06152,1,1691
4433.52539,1,1692
4743.242,1,1693
725.137,0,1694
654.071838,0,1695
4956.301,1,1696
635.383545,0,1697
4600.90674,1,1698
4937.04248,1,1699
605.3917,0,1700
592.159,0,1701
4630.161,1,1702
4626.572,1,1703
617.2066,0,1704
631.939331,0,1705
606.9985,0,1706
693.7849,0,1707
4429.53027,1,1708
4778.283,1,1709
4861.294,1,1710
4947.26172,1,1711
5056.582,1,1712
662.0536,0,1713
652.0751,0,1714
682.340637,0,1715
4750.47266,1,1716
703.0876,0,1717
4457.302,1,1718
4854.28467,1,1719
4673.66357,1,1720
728.583,0,1721
4891.60352,1,1722
4604.002,1,1723
651.4353,0,1724
4854.23047,1,1725
4753.795,1,1726
797.8475,0,1727
635.808838,0,1728
4573.84,1,1729
656.2364,0,1730
2907.149,1,1731
626.553467,0,1732
694.1048,0,1733
645.725769,0,1734
648.402466,0,1735
4835.55371,1,1736
4797.772,1,1737
663.349243,0,1738
4845.79248,1,1739
697.996033,0,1740
555.54364,0,1741
4825.63037,1,1742
640.1568,0,1743
642.4427,0,1744
624.579468,0,1745
4265.947,1,1746
4414.62744,1,1747
4525.18945,1,1748
656.683167,0,1749
728.143555,0,1750
638.9476,0,1751
4830.72168,1,1752
4928.469,1,1753
4512.39648,1,1754
649.2017,0,1755
4669.958,1,1756
692.5664,0,1757
639.0128,0,1758
665.782959,0,1759
700.845459,0,1760
4798.169,1,1761
673.444946,0,1762
620.6094,0,1763
4577.996,1,1764
682.111145,0,1765
771.644,0,1766
642.8532,0,1767
692.2404,0,1768
4351.5127,1,1769
751.4186,0,1770
658.7846,0,1771
671.8818,0,1772
594.359741,0,1773
546.7039,0,1774
685.8473,0,1775
666.3298,0,1776
589.925964,0,1777
646.425659,0,1778
668.656,0,1779
587.1828,0,1780
4448.617,1,1781
667.4482,0,1782
661.087341,0,1783
4487.768,1,1784
4770.243,1,1785
615.4729,0,1786
727.6999,0,1787
4920.91846,1,1788
650.472,0,1789
4680.28271,1,1790
4772.13965,1,1791
667.6723,0,1792
741.5248,0,1793
4658.7793,1,1794
4827.97852,1,1795
509.756561,0,1796
576.6734,0,1797
4861.82764,1,1798
662.67334,0,1799
608.369263,0,1800
4887.75342,1,1801
668.234253,0,1802
695.596558,0,1803
5081.80762,1,1804
598.3876,0,1805
676.1495,0,1806
623.959961,0,1807
4651.975,1,1808
717.5941,0,1809
4573.10059,1,1810
4943.45068,1,1811
731.749268,0,1812
616.718933,0,1813
715.1232,0,1814
4624.30225,1,1815
650.3977,0,1816
697.5543,0,1817
4896.76074,1,1818
620.5987,0,1819
4804.604,1,1820
583.023438,0,1821
718.9862,0,1822
683.6942,0,1823
619.8956,0,1824
679.235535,0,1825
647.4553,0,1826
611.5468,0,1827
658.223633,0,1828
5033.80127,1,1829
4398.802,1,1830
4547.429,1,1831
706.607,0,1832
614.5877,0,1833
4779.84,1,1834
714.2852,0,1835
681.5381,0,1836
4544.36328,1,1837
678.722534,0,1838
666.399231,0,1839
4346.14648,1,1840
4718.097,1,1841
696.046448,0,1842
4738.589,1,1843
4732.484,1,1844
4680.067,1,1845
702.4122,0,1846
713.1096,0,1847
579.6995,0,1848
4856.01,1,1849
4806.40137,1,1850
707.2188,0,1851
672.8914,0,1852
691.4499,0,1853
580.503845,0,1854
4650.42871,1,1855
4452.59033,1,1856
658.052368,0,1857
606.244446,0,1858
679.322144,0,1859
4667.92627,1,1860
602.5025,0,1861
668.1087,0,1862
662.420044,0,1863
705.6752,0,1864
588.9483,0,1865
696.495,0,1866
705.714233,0,1867
615.149353,0,1868
4801.784,1,1869
4953.922,1,1870
4574.004,1,1871
641.4009,0,1872
546.2654,0,1873
4914.234,1,1874
671.4053,0,1875
597.579468,0,1876
4908.44,1,1877
4869.16064,1,1878
572.1244,0,1879
682.059937,0,1880
4734.974,1,1881
702.823059,0,1882
4326.443,1,1883
546.5435,0,1884
695.4023,0,1885
3929.36353,1,1886
671.368835,0,1887
4634.84131,1,1888
637.7493,0,1889
600.8023,0,1890
619.5005,0,1891
665.584656,0,1892
714.3142,0,1893
650.5771,0,1894
623.8999,0,1895
4733.534,1,1896
619.0707,0,1897
4676.675,1,1898
716.2655,0,1899
4973.79736,1,1900
687.552368,0,1901
737.8641,0,1902
4895.846,1,1903
4596.603,1,1904
639.3191,0,1905
632.864,0,1906
702.5507,0,1907
4922.72656,1,1908
643.129944,0,1909
660.9481,0,1910
4443.727,1,1911
638.261169,0,1912
657.7282,0,1913
4848.891,1,1914
5013.447,1,1915
765.5965,0,1916
4666.43066,1,1917
651.3097,0,1918
4575.19238,1,1919
4651.65137,1,1920
4592.247,1,1921
4820.53174,1,1922
656.958557,0,1923
623.1343,0,1924
639.2864,0,1925
622.0284,0,1926
656.6487,0,1927
4372.38574,1,1928
4023.556,1,1929
628.100159,0,1930
675.891235,0,1931
3905.5603,1,1932
4580.472,1,1933
4865.919,1,1934
598.6497,0,1935
600.7569,0,1936
4974.966,1,1937
641.044067,0,1938
4735.212,1,1939
648.064758,0,1940
634.3108,0,1941
1436.80273,0,1942
669.434,0,1943
4967.95557,1,1944
626.8956,0,1945
617.717,0,1946
700.21814,0,1947
4998.448,1,1948
4615.87744,1,1949
622.457153,0,1950
580.1201,0,1951
694.2597,0,1952
678.028137,0,1953
4959.219,1,1954
664.133545,0,1955
523.8971,0,1956
4559.32227,1,1957
4879.03125,1,1958
685.3737,0,1959
4904.483,1,1960
651.960632,0,1961
638.0588,0,1962
4542.12354,1,1963
592.404541,0,1964
4651.699,1,1965
4599.612,1,1966
625.5049,0,1967
670.2795,0,1968
693.23584,0,1969
4805.079,1,1970
665.2209,0,1971
700.514648,0,1972
4819.52051,1,1973
4536.56934,1,1974
649.674,0,1975
643.7468,0,1976
4666.079,1,1977
4756.22363,1,1978
559.7872,0,1979
651.808655,0,1980
4733.991,1,1981
4709.99854,1,1982
4816.533,1,1983
4826.04834,1,1984
718.79895,0,1985
657.3842,0,1986
638.084045,0,1987
664.095,0,1988
716.640869,0,1989
686.8417,0,1990
4746.47656,1,1991
709.5524,0,1992
4670.47,1,1993
647.6605,0,1994
558.876343,0,1995
664.5906,0,1996
564.1947,0,1997
723.04425,0,1998
620.5765,0,1999
4762.647,1,2000
4553.55127,1,2001
649.74115,0,2002
686.2786,0,2003
4458.45,1,2004
4598.768,1,2005
673.9392,0,2006
688.5142,0,2007
4989.31543,1,2008
626.987061,0,2009
4652.057,1,2010
678.1009,0,2011
4148.56641,1,2012
4695.517,1,2013
4895.32959,1,2014
4607.21045,1,2015
665.4238,0,2016
771.6919,0,2017
624.7872,0,2018
4830.958,1,2019
597.904968,0,2020
686.331543,0,2021
4194.952,1,2022
657.5473,0,2023
667.2869,0,2024
4774.44873,1,2025
684.415,0,2026
673.2918,0,2027
600.0257,0,2028
560.9142,0,2029
663.857361,0,2030
4811.1084,1,2031
667.58136,0,2032
4632.313,1,2033
684.5869,0,2034
583.221863,0,2035
705.238647,0,2036
4864.62842,1,2037
631.000061,0,2038
690.19,0,2039
612.249451,0,2040
689.086731,0,2041
5106.30469,1,2042
592.9388,0,2043
3703.31982,1,2044
668.1746,0,2045
4619.20654,1,2046
662.550659,0,2047
4393.974,1,2048
670.9761,0,2049
721.142639,0,2050
666.513367,0,2051
4171.121,1,2052
4700.478,1,2053
600.9285,0,2054
4760.24658,1,2055
661.1833,0,2056
696.3905,0,2057
4651.51465,1,2058
629.1591,0,2059
593.1941,0,2060
667.408936,0,2061
655.472,0,2062
642.6963,0,2063
4540.038,1,2064
4741.064,1,2065
4643.3125,1,2066
734.2424,0,2067
4727.10742,1,2068
686.81366,0,2069
4703.38,1,2070
4893.67236,1,2071
670.4267,0,2072
4795.86865,1,2073
4985.843,1,2074
534.0359,0,2075
551.333557,0,2076
689.221863,0,2077
659.8634,0,2078
691.422852,0,2079
737.249,0,2080
627.6959,0,2081
637.2216,0,2082
688.1132,0,2083
696.453735,0,2084
661.7947,0,2085
688.5023,0,2086
609.853333,0,2087
584.6481,0,2088
4723.479,1,2089
4872.784,1,2090
4623.86963,1,2091
687.5091,0,2092
4726.189,1,2093
4991.46533,1,2094
652.022339,0,2095
4734.63037,1,2096
630.6209,0,2097
4617.80273,1,2098
649.141357,0,2099
4940.742,1,2100
675.3795,0,2101
4728.15332,1,2102
615.4458,0,2103
642.940247,0,2104
4567.865,1,2105
570.08,0,2106
4998.06445,1,2107
5074.02637,1,2108
4704.54541,1,2109
4768.75439,1,2110
688.3938,0,2111
4092.91064,1,2112
4533.14258,1,2113
4776.682,1,2114
626.0303,0,2115
631.612732,0,2116
585.988342,0,2117
730.934937,0,2118
671.2408,0,2119
642.3219,0,2120
4961.592,1,2121
539.0928,0,2122
618.4345,0,2123
5134.69238,1,2124
632.361755,0,2125
659.322,0,2126
640.12854,0,2127
648.5509,0,2128
647.0948,0,2129
578.095764,0,2130
5078.84473,1,2131
690.9513,0,2132
3798.44751,1,2133
598.071167,0,2134
687.840454,0,2135
600.9742,0,2136
4517.26172,1,2137
701.988037,0,2138
4527.58,1,2139
697.6776,0,2140
4749.407,1,2141
4419.94629,1,2142
4634.03662,1,2143
684.5221,0,2144
4719.71338,1,2145
655.8147,0,2146
683.774841,0,2147
4875.18652,1,2148
601.202637,0,2149
667.7287,0,2150
618.7623,0,2151
672.8407,0,2152
572.096069,0,2153
679.4345,0,2154
623.446167,0,2155
712.9,0,2156
4066.59058,1,2157
627.0326,0,2158
648.613,0,2159
4668.9873,1,2160
4741.64453,1,2161
658.222046,0,2162
604.655334,0,2163
706.7161,0,2164
4756.33,1,2165
643.9627,0,2166
631.026,0,2167
648.863037,0,2168
638.8632,0,2169
4757.95,1,2170
5036.00537,1,2171
570.409363,0,2172
668.5417,0,2173
4878.30127,1,2174
625.6602,0,2175
4655.239,1,2176
702.869751,0,2177
4857.282,1,2178
667.1303,0,2179
4779.21338,1,2180
564.519836,0,2181
611.640259,0,2182
494.813965,0,2183
4885.21875,1,2184
714.0497,0,2185
4823.32959,1,2186
4733.91162,1,2187
4761.14648,1,2188
4682.029,1,2189
679.222534,0,2190
4543.147,1,2191
667.6757,0,2192
4714.244,1,2193
4839.87939,1,2194
4615.56055,1,2195
4800.121,1,2196
617.7244,0,2197
706.1967,0,2198
677.4971,0,2199
601.173157,0,2200
4248.27148,1,2201
709.1871,0,2202
5111.75244,1,2203
671.366943,0,2204
574.7536,0,2205
615.3155,0,2206
578.894531,0,2207
725.8835,0,2208
4885.06152,1,2209
4847.06543,1,2210
4709.77441,1,2211
650.163635,0,2212
633.7146,0,2213
590.228149,0,2214
659.48114,0,2215
5032.256,1,2216
4718.62061,1,2217
4666.87158,1,2218
661.1797,0,2219
4837.30225,1,2220
5056.719,1,2221
699.3949,0,2222
661.2516,0,2223
651.8489,0,2224
636.375366,0,2225
4719.065,1,2226
678.088867,0,2227
627.2057,0,2228
683.4253,0,2229
698.9001,0,2230
664.9154,0,2231
684.4665,0,2232
4155.312,1,2233
4679.2207,1,2234
631.4389,0,2235
638.851868,0,2236
539.637,0,2237
704.610962,0,2238
654.5794,0,2239
4764.267,1,2240
693.909058,0,2241
614.444946,0,2242
684.087646,0,2243
631.045,0,2244
669.5573,0,2245
4355.09375,1,2246
719.8479,0,2247
4670.761,1,2248
668.5836,0,2249
4904.456,1,2250
603.3943,0,2251
600.1795,0,2252
4696.241,1,2253
663.9617,0,2254
4827.562,1,2255
4225.907,1,2256
609.198,0,2257
695.6766,0,2258
620.854248,0,2259
4650.289,1,2260
4930.27734,1,2261
607.2614,0,2262
715.574463,0,2263
714.1109,0,2264
703.1855,0,2265
663.3406,0,2266
636.052551,0,2267
4878.028,1,2268
640.824646,0,2269
4200.44336,1,2270
695.6624,0,2271
512.07605,0,2272
3894.90576,1,2273
4607.242,1,2274
641.1499,0,2275
669.2027,0,2276
4666.59375,1,2277
663.6243,0,2278
4693.104,1,2279
720.041748,0,2280
4904.4375,1,2281
688.308838,0,2282
692.6903,0,2283
714.9241,0,2284
4723.21338,1,2285
661.404,0,2286
4775.908,1,2287
4880.93164,1,2288
4826.301,1,2289
701.041,0,2290
5038.916,1,2291
5003.57227,1,2292
4933.71143,1,2293
5082.852,1,2294
4427.426,1,2295
543.5909,0,2296
4164.88525,1,2297
704.243652,0,2298
716.885742,0,2299
4735.675,1,2300
669.296143,0,2301
4627.994,1,2302
687.366455,0,2303
693.990356,0,2304
720.622864,0,2305
624.121155,0,2306
642.762756,0,2307
4682.14258,1,2308
602.981,0,2309
4842.53125,1,2310
4960.41,1,2311
716.4644,0,2312
4824.43066,1,2313
4816.976,1,2314
4948.15527,1,2315
656.837,0,2316
4783.21826,1,2317
769.2611,0,2318
4777.58057,1,2319
683.5803,0,2320
5058.683,1,2321
564.708557,0,2322
630.635132,0,2323
4665.209,1,2324
5022.123,1,2325
670.6849,0,2326
4644.921,1,2327
697.997253,0,2328
650.8692,0,2329
4699.05957,1,2330
4946.2124,1,2331
601.3068,0,2332
691.336365,0,2333
4193.64941,1,2334
699.486633,0,2335
671.1778,0,2336
679.487732,0,2337
673.0961,0,2338
631.4701,0,2339
4621.982,1,2340
645.3454,0,2341
4756.307,1,2342
4747.698,1,2343
684.162659,0,2344
686.46936,0,2345
4548.047,1,2346
684.369141,0,2347
614.545654,0,2348
648.2823,0,2349
644.791138,0,2350
664.026062,0,2351
4466.68457,1,2352
658.1509,0,2353
624.1615,0,2354
717.1645,0,2355
4763.378,1,2356
4742.219,1,2357
619.2685,0,2358
640.124268,0,2359
579.9744,0,2360
686.695435,0,2361
624.4933,0,2362
646.9179,0,2363
4639.115,1,2364
4878.13525,1,2365
530.71875,0,2366
612.7062,0,2367
622.102966,0,2368
4344.84473,1,2369
4885.94531,1,2370
770.540161,0,2371
4164.953,1,2372
4762.653,1,2373
631.1452,0,2374
706.781555,0,2375
699.311,0,2376
571.080566,0,2377
718.4339,0,2378
4465.916,1,2379
616.018,0,2380
584.9649,0,2381
611.8069,0,2382
702.479736,0,2383
605.3422,0,2384
4828.6416,1,2385
623.891235,0,2386
4842.636,1,2387
684.1671,0,2388
4784.60059,1,2389
722.5368,0,2390
589.0584,0,2391
4705.058,1,2392
4787.508,1,2393
4359.17529,1,2394
4780.886,1,2395
4997.831,1,2396
692.2729,0,2397
4825.21436,1,2398
718.9284,0,2399
4374.62549,1,2400
4986.012,1,2401
645.228333,0,2402
4717.08447,1,2403
633.7276,0,2404
633.6008,0,2405
588.4285,0,2406
648.4926,0,2407
674.4788,0,2408
4778.15967,1,2409
681.252,0,2410
710.413,0,2411
4716.48828,1,2412
4449.782,1,2413
5077.16357,1,2414
696.8386,0,2415
635.716553,0,2416
682.909058,0,2417
4773.56641,1,2418
4586.21436,1,2419
664.7658,0,2420
665.7857,0,2421
639.163147,0,2422
687.3082,0,2423
4748.727,1,2424
663.6833,0,2425
4860.49463,1,2426
612.5813,0,2427
675.445435,0,2428
612.543335,0,2429
4650.0625,1,2430
656.108765,0,2431
582.665344,0,2432
630.19104,0,2433
667.211853,0,2434
704.4986,0,2435
4848.67041,1,2436
675.6597,0,2437
4642.74658,1,2438
4791.464,1,2439
583.920654,0,2440
693.7545,0,2441
4456.033,1,2442
614.549438,0,2443
663.3131,0,2444
636.476563,0,2445
664.4091,0,2446
638.1011,0,2447
4723.99268,1,2448
701.312439,0,2449
780.067261,0,2450
636.891541,0,2451
683.006165,0,2452
656.8185,0,2453
4776.29834,1,2454
588.6075,0,2455
4651.888,1,2456
4332.15234,1,2457
5009.88135,1,2458
647.8148,0,2459
4456.834,1,2460
690.9517,0,2461
641.125366,0,2462
656.188232,0,2463
640.335266,0,2464
525.80896,0,2465
629.0917,0,2466
620.0928,0,2467
565.6751,0,2468
4825.831,1,2469
709.3336,0,2470
675.759644,0,2471
4609.441,1,2472
705.9111,0,2473
669.2481,0,2474
670.38,0,2475
721.2533,0,2476
645.3318,0,2477
646.704,0,2478
3519.82642,1,2479
4492.15869,1,2480
709.3694,0,2481
655.1631,0,2482
640.785767,0,2483
656.9392,0,2484
4699.225,1,2485
692.05896,0,2486
628.311951,0,2487
707.590454,0,2488
675.4223,0,2489
668.8292,0,2490
4841.50928,1,2491
683.9189,0,2492
659.237549,0,2493
4783.87354,1,2494
592.6965,0,2495
4751.18066,1,2496
693.6561,0,2497
5030.49951,1,2498
735.5703,0,2499
710.296143,0,2500
719.528259,0,2501
630.546753,0,2502
630.9028,0,2503
734.5742,0,2504
5012.57275,1,2505
543.7536,0,2506
4848.12842,1,2507
686.247559,0,2508
5009.81348,1,2509
668.2713,0,2510
640.599,0,2511
656.413757,0,2512
686.6324,0,2513
4626.819,1,2514
4911.793,1,2515
4574.78,1,2516
653.6673,0,2517
4876.90234,1,2518
701.1668,0,2519
753.605469,0,2520
743.4102,0,2521
4839.659,1,2522
4800.62,1,2523
4781.10547,1,2524
688.695,0,2525
663.9853,0,2526
627.193054,0,2527
684.619934,0,2528
4333.24561,1,2529
658.556,0,2530
4929.531,1,2531
602.0772,0,2532
730.356,0,2533
670.663635,0,2534
707.6103,0,2535
678.639648,0,2536
662.7523,0,2537
634.005737,0,2538
609.5203,0,2539
601.024536,0,2540
4883.94727,1,2541
662.9874,0,2542
657.1697,0,2543
4643.82764,1,2544
705.484,0,2545
4928.581,1,2546
4560.509,1,2547
658.168335,0,2548
4814.31,1,2549
587.0716,0,2550
4402.97168,1,2551
677.1444,0,2552
526.0993,0,2553
4387.9165,1,2554
679.9795,0,2555
716.795654,0,2556
694.0016,0,2557
700.1826,0,2558
4654.41,1,2559
601.23175,0,2560
724.662231,0,2561
689.5005,0,2562
623.857,0,2563
4278.47559,1,2564
681.887939,0,2565
4674.681,1,2566
659.945435,0,2567
671.068237,0,2568
651.821,0,2569
630.584045,0,2570
662.670654,0,2571
638.7462,0,2572
4875.64941,1,2573
4916.096,1,2574
681.2217,0,2575
588.673035,0,2576
724.9563,0,2577
687.6082,0,2578
4738.10547,1,2579
610.6335,0,2580
729.9704,0,2581
4886.78027,1,2582
637.887146,0,2583
723.9665,0,2584
4824.69727,1,2585
688.503845,0,2586
4791.99756,1,2587
4833.836,1,2588
677.914551,0,2589
703.2899,0,2590
655.979858,0,2591
4933.137,1,2592
627.587952,0,2593
638.095154,0,2594
541.787842,0,2595
723.915649,0,2596
650.3875,0,2597
4761.16162,1,2598
678.779663,0,2599
4549.99463,1,2600
669.1977,0,2601
4564.51172,1,2602
4665.692,1,2603
5013.801,1,2604
4678.0083,1,2605
646.4108,0,2606
713.1967,0,2607
4942.819,1,2608
4869.433,1,2609
610.89386,0,2610
615.0298,0,2611
674.0645,0,2612
761.1542,0,2613
690.361267,0,2614
4691.856,1,2615
699.805054,0,2616
604.770447,0,2617
736.2577,0,2618
641.649536,0,2619
674.1764,0,2620
672.5147,0,2621
682.128052,0,2622
4841.29736,1,2623
669.9899,0,2624
647.4984,0,2625
675.81,0,2626
637.387,0,2627
685.6118,0,2628
4548.2793,1,2629
642.8637,0,2630
4551.901,1,2631
704.231567,0,2632
651.390747,0,2633
4821.23242,1,2634
4671.17334,1,2635
655.031738,0,2636
4933.921,1,2637
554.112244,0,2638
670.935669,0,2639
652.4645,0,2640
693.5194,0,2641
622.2793,0,2642
626.1259,0,2643
4369.407,1,2644
657.2498,0,2645
5020.19434,1,2646
4759.80225,1,2647
661.8364,0,2648
4513.85059,1,2649
4977.535,1,2650
616.1503,0,2651
723.72345,0,2652
4862.521,1,2653
552.8138,0,2654
738.411,0,2655
4441.148,1,2656
668.150757,0,2657
5037.12,1,2658
4792.511,1,2659
4287.28467,1,2660
637.2428,0,2661
637.371,0,2662
577.117,0,2663
683.9301,0,2664
4863.97559,1,2665
4529.21045,1,2666
688.125244,0,2667
592.944153,0,2668
702.595947,0,2669
4861.204,1,2670
744.869751,0,2671
4488.711,1,2672
4807.068,1,2673
683.471252,0,2674
722.551147,0,2675
4798.25439,1,2676
4677.72656,1,2677
4721.12842,1,2678
4531.724,1,2679
629.608337,0,2680
4738.0376,1,2681
679.4463,0,2682
4684.524,1,2683
655.5065,0,2684
698.502136,0,2685
749.991455,0,2686
4402.798,1,2687
4778.90674,1,2688
4761.093,1,2689
637.2065,0,2690
693.2673,0,2691
712.3288,0,2692
630.003662,0,2693
731.7794,0,2694
4643.601,1,2695
4868.75,1,2696
3781.21118,1,2697
588.8925,0,2698
565.177246,0,2699
617.435242,0,2700
661.2985,0,2701
695.580139,0,2702
4832.34961,1,2703
4706.954,1,2704
688.802856,0,2705
659.55304,0,2706
685.0967,0,2707
669.4783,0,2708
655.5661,0,2709
708.8994,0,2710
556.5367,0,2711
791.194763,0,2712
522.1772,0,2713
656.6287,0,2714
4907.462,1,2715
4844.90674,1,2716
651.9987,0,2717
4625.08252,1,2718
564.302551,0,2719
3920.12329,1,2720
4493.74365,1,2721
757.237854,0,2722
4880.181,1,2723
4798.10645,1,2724
4998.26563,1,2725
653.4025,0,2726
605.5258,0,2727
626.1157,0,2728
3234.5708,1,2729
4613.488,1,2730
4717.406,1,2731
4785.92236,1,2732
4703.422,1,2733
4482.23242,1,2734
4613.51025,1,2735
675.4836,0,2736
662.165344,0,2737
668.956238,0,2738
734.3576,0,2739
574.0543,0,2740
693.803162,0,2741
4473.5127,1,2742
4357.989,1,2743
638.967651,0,2744
